ID Number,Name,Fed,Sex,Title,WTit,OTit,FOA,Rating,Gms,K,B-day,Flag
74601580,"Sharon, Rafael",ZAM,M,,,,2056,AUG25,0,40,2008,
8728291,Shaurya Danave,ZAM,M,,,,1607,AUG25,4,40,2014,
8702241,"Shula, Derrick",ZAM,M,,,,1903,AUG25,6,20,1977,
8731764,Siamalido Alex,ZAM,M,,,,1463,AUG25,4,40,2011,
8703744,"Siamayuwa, Eric",ZAM,M,,,,1920,AUG25,0,20,1993,i
8730610,Sianyinda Lubomba,ZAM,M,,,,1497,AUG25,2,40,2015,
8728844,Sianyinda lubona twalumba,ZAM,M,,,,ACM,AUG25,1859,4,2012,
8715076,Sichilima Pax,ZAM,M,,,,1978,AUG25,0,20,1988,i
8730270,Sichivula Taizya Noel,ZAM,M,,,,1655,AUG25,0,40,2003,
8703779,"Sichone, Alinaswe",ZAM,M,,,,1924,AUG25,0,20,1996,
8702268,"Sichone, Paul",ZAM,M,,,,1878,AUG25,0,20,1986,
8709106,Sikazwe Nonde,ZAM,M,,,,1704,AUG25,0,40,1991,i
8710740,Sikota Morris,ZAM,M,,,,1725,AUG25,12,40,1974,
8704775,"Silavwe, Danny",ZAM,M,,,,1821,AUG25,0,20,1975,i
8701989,"Simasiku, Tabala",ZAM,M,,,,1959,AUG25,0,20,1974,i
8701997,"Simbeye, Kachinga",ZAM,M,,,,1878,AUG25,0,20,1987,i
8707960,"Simenda, Daisy",ZAM,F,WCM,WCM,,1701,AUG25,0,20,1998,wi
8729921,Simpende Darrius,ZAM,M,,,,1760,AUG25,0,40,1998,
8710627,Simulilika Vasco,ZAM,M,,,,1808,AUG25,0,40,1996,
8700540,"Simulundu, Judah",ZAM,M,,,,2159,AUG25,0,20,1985,i
8700389,"Simutowe, Musatwe",ZAM,M,CM,,,2086,AUG25,0,20,1979,
8711291,Simwinga Chishinga,ZAM,M,,,,1872,AUG25,0,20,1991,i
8715084,Sinkala Reuben,ZAM,M,,,,1880,AUG25,0,20,1987,i
8723320,Sinkala Truth,ZAM,M,,,,1779,AUG25,5,40,1999,
8705496,"Sinyangwe, Mischeck",ZAM,M,,,,1930,AUG25,0,20,1985,
8713332,Sitali Vivian,ZAM,F,,,,1708,AUG25,0,20,1991,wi
8711380,Situmbaeto Pumulo,ZAM,M,,,,1882,AUG25,6,20,1984,
8729808,Sitwala immanuel,ZAM,M,,,,1639,AUG25,4,40,2000,
8704473,"Siuluta , Arnold",ZAM,M,,,,1983,AUG25,0,20,0,i
8727007,Siyambango Mukelebai,ZAM,M,,,,1820,AUG25,0,40,1993,
8727180,Sosala Pius,ZAM,M,,,,1663,AUG25,0,40,1998,
8718458,Swatu Fandisha,ZAM,M,,,,1981,AUG25,0,20,1977,
8704490,"Swatu, Tebby",ZAM,M,,,,2101,AUG25,7,20,0,
8700125,"Tembo, Epah",ZAM,F,WIM,WIM,,1896,AUG25,0,20,1993,wi
8702004,"Tembo, Osward",ZAM,M,,,,1943,AUG25,7,20,1977,
8723133,Tuombe Maximillian,ZAM,M,,,,1947,AUG25,0,20,2000,i
8729930,Vankhedekar Nikhil Nitya,ZAM,F,,,,1528,AUG25,3,40,2015,w
8709939,Yorum Daka,ZAM,M,,,,1819,AUG25,0,20,1997,i
8714118,Zimba Andrew,ZAM,M,,,,1832,AUG25,0,40,1980,
8734011,Zipu Zhao,ZAM,M,,,,1417,AUG25,0,40,2008,
8710546,Zulu Asiya,ZAM,F,,,,1495,AUG25,0,20,1994,w
8728879,Zulu Taonga,ZAM,M,,,,AFM,AUG25,1489,0,2013,
8706387,"Zulu, Moses",ZAM,M,,,,1834,AUG25,0,20,1983,
8702047,"Zulu, Thomas",ZAM,M,,,,2112,AUG25,0,20,1988,i
